Curriculum,CONDENSED,,,,,,,,,
Institution,"",,,,,,,,,
Degree Type,"BS",,,,,,,,,
System Type,"semester",,,,,,,,,
CIP,"",,,,,,,,,
Courses,,,,,,,,,,
Course ID,Course Name,Prefix,Number,Prerequisites,Corequisites,Strict-Corequisites,Credit Hours,Institution,Canonical Name
3321272621,"WCWP 10B","","","684231579",,,4,"",",AA25,AA25,AN26,AN26,AN27,AN27,AN28,AN28,AN29,AN29,AN30,AN30,BE25,BE25,BE27,BE27,BE28,BE28,BE29,BE29,BI30,BI30,BI31,BI31,BI32,BI32,BI34,BI34,BI35,BI35,BI37,BI37,BI38,BI38,CE25,CE25,CG25,CG25,CG29,CG29,CG31,CG31,CG32,CG32,CG33,CG33,CG34,CG34,CG35,CG35,CH25,CH25,CH34,CH34,CH35,CH35,CH36,CH36,CH38,CH38,CL25,CL25,CM26,CM26,CN25,CN25,CR25,CR25,CS25,CS25,CS26,CS26,CS27,CS27,DS25,DS25,EC26,EC26,EC27,EC27,EC28,EC28,EC37,EC37,ED25,ED25,EN25,EN25,EN28,EN28,EN30,EN30,ES25,ES25,ES26,ES26,ES27,ES27,ES28,ES28,ET25,ET25,GH25,GH25,GH26,GH26,GL25,GL25,GS25,GS25,HI25,HI25,HS25,HS25,HS26,HS26,HS27,HS27,HS28,HS28,IS25,IS25,IS26,IS26,IS27,IS27,IS28,IS28,IS29,IS29,IS30,IS30,IS31,IS31,IS34,IS34,IS36,IS36,IT25,IT25,JA25,JA25,JS25,JS25,LA25,LA25,LA26,LA26,LA27,LA27,LN25,LN25,LN29,LN29,LN32,LN32,LN33,LN33,LN34,LN34,LT33,LT33,LT34,LT34,LT34,LT34,LT34,LT36,LT36,LT41,LT41,MA27,MA27,MA29,MA29,MA30,MA30,MA31,MA31,MA32,MA32,MA33,MA33,MA35,MA35,MC25,MC25,MC27,MC27,MC30,MC30,MC31,MC31,MC32,MC32,MC33,MC33,MC34,MC34,MU25,MU25,MU26,MU26,MU27,MU27,NA25,NA25,PB25,PB25,PB26,PB26,PB27,PB27,PB28,PB28,PB29,PB29,PB30,PB30,PB31,PB31,PC25,PC25,PC26,PC26,PC28,PC28,PC29,PC29,PC30,PC30,PC31,PC31,PC32,PC32,PC33,PC33,PC34,PC34,PC35,PC35,PL25,PL25,PS25,PS25,PS26,PS26,PS27,PS27,PS28,PS28,PS29,PS29,PS30,PS30,PS31,PS31,PS32,PS32,PS34,PS34,PY26,PY26,PY28,PY28,PY29,PY29,PY30,PY30,PY31,PY31,PY32,PY32,PY33,PY33,PY34,PY34,RE26,RE26,RU26,RU26,SE27,SE27,SI29,SI29,SI30,SI30,SI31,SI31,SO25,SO25,SO27,SO27,SO28,SO28,SO29,SO29,SO30,SO30,SO31,SO31,SO32,SO32,SO33,SO33,TH26,TH26,TH27,TH27,US26,US26,US27,US27,VA26,VA26,VA27,VA27,VA28,VA28,VA29,VA29,VA30,VA30",
3325671642,"SIO 172","","","1992854805;2452577601",,,4,"",",SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30",
3326151933,"DF2 - SOCIOLOGY","","",,,,4,"",",IS31,IS31,IS31,IS31,IS31,IS31,IS31,IS31",
3336788282,"EDS UD: Intro to Learning Contexts","","",,,,4,"",",ED25,ED25,ED25,ED25,ED25,ED25,ED25,ED25",
3339489849,"Foundation Elective 2","","",,,,4,"",",VA30,VA30,VA30,VA30,VA30,VA30,VA30,VA30",
3340538679,"SIO 174","","","4249881180;2452577601",,,4,"",",SI30,SI30,SI30,SI30,SI30,SI30,SI30,SI30",
3344185627,"USP 187","","","744146200;868654525",,,6,"",",US26,US26,US26,US26,US26,US26,US26,US26",
3344694092,"CSE 181","","","1859354869;2691897788;1626997754",,,4,"",",CS27,CS27,CS27,CS27,CS27,CS27,CS27,CS27",
3349744185,"PSYC RESEARCH 2","","",,,,4,"",",PC26,PC26,PC26,PC26,PC26,PC26,PC26,PC26,PC28,PC28,PC28,PC28,PC28,PC28,PC28,PC28,PC29,PC29,PC29,PC29,PC29,PC29,PC29,PC29,PC30,PC30,PC30,PC30,PC30,PC30,PC30,PC30,PC31,PC31,PC31,PC31,PC31,PC31,PC31,PC31,PC32,PC32,PC32,PC32,PC32,PC32,PC32,PC32,PC33,PC33,PC33,PC33,PC33,PC33,PC33,PC33",
3352767459,"UD BIO ELECTIVE 1","","",,,,4,"",",BI30,BI30,BI30,BI30,BI30,BI30,BI30,BI30,BI31,BI31,BI31,BI31,BI31,BI31,BI31,BI31,BI32,BI32,BI32,BI32,BI32,BI32,BI32,BI32,BI34,BI34,BI34,BI34,BI34,BI34,BI34,BI34,BI35,BI35,BI35,BI35,BI35,BI35,BI35,BI35",
3356348609,"UD LTEN 6","","",,,,4,"",",LT36,LT36,LT36,LT36,LT36,LT36,LT36,LT36",
3361147829,"UD Elective 7","","",,,,4,"",",CN25,LN25,LN32",
3361279477,"MMW14 1","","","2879331546;4034647587",,,4,"",",EN30,LT41,PC34",
3365347146,"COGS 13","","",,,,4,"",",CG25,CG25,CG25,CG25,CG25,CG25,CG25,CG25,CG29,CG29,CG29,CG29,CG29,CG29,CG29,CG29,CG31,CG31,CG31,CG31,CG31,CG31,CG31,CG31,CG33,CG33,CG33,CG33,CG33,CG33,CG33,CG33,CG34,CG34,CG34,CG34,CG34,CG34,CG34,CG34,CG35,CG35,CG35,CG35,CG35,CG35,CG35,CG35",
3368338925,"CHEM 108/109/143C","","","4148381937;1440535936",,,5,"",",CH35,CH35,CH35,CH35,CH35,CH35,CH35,CH35",
3370690152,"UD Arts & Humanities 1","","",,,,4,"",",RE26,RE26,RE26,RE26,RE26,RE26,RE26,RE26",
3379757407,"UD POLI/American Politics 5","","",,,,4,"",",PS26,PS26,PS26,PS26,PS26,PS26,PS26,PS26",
3382032272,"High Impact","","",,,,4,"",",PS34",
3382109080,"MATH 10C/MATH GE","","","227502030",,,4,"",",MU27",
3383597517,"DOC 1","","",,,,4,"",",AA25,AA25,AN26,AN26,AN27,AN27,AN28,AN28,AN29,AN29,AN30,AN30,BE25,BE25,BE27,BE27,BE28,BE28,BE29,BE29,BI30,BI30,BI31,BI31,BI32,BI32,BI34,BI34,BI35,BI35,BI37,BI37,BI38,BI38,CE25,CE25,CG25,CG25,CG29,CG29,CG31,CG31,CG32,CG32,CG33,CG33,CG34,CG34,CG35,CG35,CH25,CH25,CH34,CH34,CH35,CH35,CH36,CH36,CH38,CH38,CL25,CL25,CM26,CM26,CN25,CN25,CR25,CR25,CS25,CS25,CS26,CS26,CS27,CS27,DS25,DS25,EC26,EC26,EC27,EC27,EC28,EC28,EC37,EC37,ED25,ED25,EN25,EN25,EN28,EN28,EN30,EN30,ES25,ES25,ES26,ES26,ES27,ES27,ES28,ES28,ET25,ET25,GH25,GH25,GH26,GH26,GL25,GL25,GS25,GS25,HI25,HI25,HS25,HS25,HS26,HS26,HS27,HS27,HS28,HS28,IS25,IS25,IS25,IS25,IS26,IS26,IS26,IS26,IS27,IS27,IS27,IS27,IS28,IS28,IS28,IS28,IS29,IS29,IS29,IS29,IS30,IS30,IS30,IS30,IS31,IS31,IS31,IS31,IS34,IS34,IS34,IS34,IS36,IS36,IS36,IS36,IT25,IT25,JA25,JA25,JS25,JS25,LA25,LA25,LA26,LA26,LA27,LA27,LN25,LN25,LN29,LN29,LN32,LN32,LN33,LN33,LT33,LT33,LT34,LT34,LT36,LT36,LT41,LT41,MA27,MA27,MA29,MA29,MA30,MA30,MA31,MA31,MA32,MA32,MA33,MA33,MA35,MA35,MC25,MC25,MC27,MC27,MC30,MC30,MC31,MC31,MC32,MC32,MC33,MC33,MC34,MC34,MU25,MU25,MU26,MU26,MU27,MU27,NA25,NA25,PB25,PB25,PB26,PB26,PB27,PB27,PB28,PB28,PB29,PB29,PB30,PB30,PB31,PB31,PC25,PC25,PC26,PC26,PC28,PC28,PC29,PC29,PC30,PC30,PC31,PC31,PC32,PC32,PC33,PC33,PC34,PC34,PC35,PC35,PL25,PL25,PS25,PS25,PS26,PS26,PS27,PS27,PS28,PS28,PS29,PS29,PS30,PS30,PS31,PS31,PS32,PS32,PS34,PS34,PY26,PY26,PY28,PY28,PY29,PY29,PY30,PY30,PY31,PY31,PY32,PY32,PY33,PY33,PY34,PY34,RE26,RE26,RU26,RU26,SE27,SE27,SI29,SI29,SI30,SI30,SI31,SI31,SO25,SO25,SO27,SO27,SO28,SO28,SO29,SO29,SO30,SO30,SO31,SO31,SO32,SO32,SO33,SO33,TH26,TH26,TH27,TH27,US26,US26,US27,US27,VA26,VA26,VA27,VA27,VA28,VA28,VA29,VA29,VA30,VA30",
3384889581,"PSYC 70/COGS 14A #","","","2790214521",,,4,"",",PC34,PC34,PC34,PC34,PC34,PC34,PC34,PC34",
3385880796,"CSE 105","","","4039254719;2011063315;1467153356;228880828",,,4,"",",CS26,CS26,CS26,CS26,CS26,CS26,CS26,CS26",
3388669755,"CHEM ELECTIVE 2","","",,,,4,"",",CH25,CH25,CH25,CH25,CH25,CH25,CH25,CH25",
3389737230,"FMPH 101/FMPH 102 2","","","2556981138;3435958913",,,4,"",",PB25,PB25,PB25,PB25,PB25,PB25,PB25,PB25,PB26,PB26,PB26,PB26,PB26,PB26,PB26,PB26,PB27,PB27,PB27,PB27,PB27,PB27,PB27,PB27,PB28,PB28,PB28,PB28,PB28,PB28,PB28,PB28,PB29,PB29,PB29,PB29,PB29,PB29,PB29,PB29,PB30,PB30,PB30,PB30,PB30,PB30,PB30,PB30,PB31,PB31,PB31,PB31,PB31,PB31,PB31,PB31",
3393281673,"UD LIT COURSE 3","","",,,,4,"",",LT41,LT41,LT41,LT41,LT41,LT41,LT41,LT41",
3395505803,"IS UD Elective 6","","",,,,4.0,"",",IT25,IT25,IT25,IT25,IT25,IT25,IT25,IT25",
3395519000,"PHYS UD LAB","","",,,,4,"",",PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY26,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY28,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY29,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY33,PY34,PY34,PY34,PY34,PY34,PY34,PY34,PY34",
3403269035,"SOCI 100","","",,,,4,"",",SO25,SO25,SO25,SO25,SO25,SO25,SO25,SO25,SO27,SO27,SO27,SO27,SO27,SO27,SO27,SO27,SO28,SO28,SO28,SO28,SO28,SO28,SO28,SO28,SO29,SO29,SO29,SO29,SO29,SO29,SO29,SO29,SO30,SO30,SO30,SO30,SO30,SO30,SO30,SO30,SO31,SO31,SO31,SO31,SO31,SO31,SO31,SO31,SO32,SO32,SO32,SO32,SO32,SO32,SO32,SO32,SO33,SO33,SO33,SO33,SO33,SO33,SO33,SO33",
3403775781,"PSYC UD ELECTIVE 6","","",,,,4,"",",PC25,PC25,PC25,PC25,PC25,PC25,PC25,PC25,PC26,PC26,PC26,PC26,PC26,PC26,PC26,PC26",
3403779694,"CSE 151A","","","2668473160;2536113354;3198625665;1497098272;2452577601;3817039025;4023298305",,,4,"",",DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25",
3407183242,"Intermediate Lecture 5","","",,,,4,"",",VA26,VA26,VA26,VA26,VA26,VA26,VA26,VA26",
3407657419,"CBN Research 2","","",,,,4,"",",CG32,CG32,CG32,CG32,CG32,CG32,CG32,CG32",
3409628612,"PSYC UD ELECTIVE 4","","",,,,4,"",",PC25,PC25,PC25,PC25,PC25,PC25,PC25,PC25,PC26,PC26,PC26,PC26,PC26,PC26,PC26,PC26,PC28,PC28,PC28,PC28,PC28,PC28,PC28,PC28,PC29,PC29,PC29,PC29,PC29,PC29,PC29,PC29,PC30,PC30,PC30,PC30,PC30,PC30,PC30,PC30,PC31,PC31,PC31,PC31,PC31,PC31,PC31,PC31,PC32,PC32,PC32,PC32,PC32,PC32,PC32,PC32,PC33,PC33,PC33,PC33,PC33,PC33,PC33,PC33",
3414843705,"SECURITY/CRYPTOGRAPHY","","",,,,4,"",",CS26,CS26,CS26,CS26,CS26,CS26,CS26,CS26",
3415558357,"LD GSS 20-26 6","","",,,,4,"",",GL25",
3421012253,"MUS 43 5","","",,,,1,"",",MU25,MU25,MU25,MU25,MU25,MU25,MU25,MU25,MU26,MU26,MU26,MU26,MU26,MU26,MU26,MU26",
3424158510,"DSC 96","","",,,,2,"",",DS25,DS25,DS25,DS25,DS25,DS25,DS25,DS25",
3424176911,"MAE 101A","","","3312220726;32493104;1621261115",,,4,"",",MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC25,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC27,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC30,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC31,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC32,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC33,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34,MC34",
3424241455,"FMPH 101/FMPH 102 1","","","2556981138;3435958913",,,4,"",",PB25,PB25,PB25,PB25,PB25,PB25,PB25,PB25,PB26,PB26,PB26,PB26,PB26,PB26,PB26,PB26,PB27,PB27,PB27,PB27,PB27,PB27,PB27,PB27,PB28,PB28,PB28,PB28,PB28,PB28,PB28,PB28,PB29,PB29,PB29,PB29,PB29,PB29,PB29,PB29,PB30,PB30,PB30,PB30,PB30,PB30,PB30,PB30,PB31,PB31,PB31,PB31,PB31,PB31,PB31,PB31",
3425706034,"UD POLI/American Politics 2","","",,,,4,"",",PS26,PS26,PS26,PS26,PS26,PS26,PS26,PS26",
3429469570,"USP 124","","",,,,4,"",",US26,US26,US26,US26,US26,US26,US26,US26,US26,US26,US26,US26,US26,US26,US26,US26,US27,US27,US27,US27,US27,US27,US27,US27,US27,US27,US27,US27,US27,US27,US27,US27",
3433625212,"LIGN CORE COURSE 2","","",,,,4,"",",LN33,LN33,LN33,LN33,LN33,LN33,LN33,LN33",
3435958913,"MATH 11","","","1397765375;227502030;2668057572",,,5,"",",AN29,BI30,BI30,BI30,BI30,BI30,BI30,BI30,BI30,BI31,BI31,BI31,BI31,BI31,BI31,BI31,BI31,BI32,BI32,BI32,BI32,BI32,BI32,BI32,BI32,BI35,BI35,BI35,BI35,BI35,BI35,BI35,BI35,BI37,BI37,BI37,BI37,BI37,BI37,BI37,BI37,BI38,BI38,BI38,BI38,BI38,BI38,BI38,BI38,BI38,BI38,BI38,BI38,BI38,BI38,BI38,BI38,CH35,CH35,CH35,CH35,CH35,CH35,CH35,CH35,CH38,CH38,CH38,CH38,CH38,CH38,CH38,CH38,ES26,ES26,ES26,ES26,ES26,ES26,ES26,ES26,ES26,ES26,ES26,ES26,ES26,ES26,ES26,ES26,ES28,ES28,ES28,ES28,ES28,ES28,ES28,ES28,ES28,ES28,ES28,ES28,ES28,ES28,ES28,ES28,GH25,GH26,PB25,PB25,PB25,PB26,PB26,PB26,PB26,PB26,PB26,PB26,PB26,PB26,PB26,PB26,PB26,PB26,PB26,PB26,PB26,PB26,PB26,PB26,PB26,PB26,PB26,PB26,PB26,PB27,PB27,PB27,PB27,PB27,PB27,PB27,PB27,PB27,PB27,PB27,PB27,PB27,PB27,PB27,PB27,PB27,PB27,PB27,PB27,PB27,PB27,PB27,PB27,PB28,PB28,PB28,PB29,PB29,PB29,PB30,PB30,PB30,PB31,PB31,PB31,PC29,PC29,PC30,PC30,PC31,PC31,PC32,PC32,PC33,PC33,PC35,PC35",
3436320725,"HDS E&D Specialization 1","","",,,,4,"",",HS27,HS27,HS27,HS27,HS27,HS27,HS27,HS27",
3441579168,"S/H ELECTIVE 2","","",,,,4,"",",EC37,EC37,EC37,EC37,EC37,EC37,EC37,EC37",
3442123606,"MUS 2A","","",,,,4,"",",MU25,MU25,MU25,MU25,MU25,MU25,MU25,MU25,MU25,MU25,MU25,MU25,MU25,MU25,MU25,MU25,MU25,MU25,MU25,MU25,MU25,MU25,MU25,MU25",
3442198465,"Statistics","","",,,,4,"",",PB25,PB25,PB25,PB25,PB25,PB25,PB25,PB28,PB28,PB28,PB28,PB28,PB28,PB28,PB29,PB29,PB29,PB29,PB29,PB29,PB29,PB30,PB30,PB30,PB30,PB30,PB30,PB30,PB31,PB31,PB31,PB31,PB31,PB31,PB31",
3444540082,"MUS 2B","","","3442123606",,,4,"",",MU25,MU25,MU25,MU25,MU25,MU25,MU25,MU25,MU25,MU25,MU25,MU25,MU25,MU25,MU25,MU25",
3449160014,"TDTR 10","","",,,,4,"",",TH27,TH27,TH27,TH27,TH27,TH27,TH27,TH27,TH27,TH27,TH27,TH27,TH27,TH27,TH27,TH27,TH27,TH27,TH27,TH27,TH27,TH27,TH27,TH27,TH27,TH27,TH27,TH27,TH27,TH27,TH27,TH27",
3451689597,"DF3 - HISTORY","","",,,,4,"",",IS27,IS27,IS27,IS27,IS27,IS27,IS27,IS27",
3454405442,"Core Movement 4","","",,,,4,"",",TH27,TH27,TH27,TH27,TH27,TH27,TH27,TH27",
3464285610,"MCWP 40/Elective","","",,,,4,"",",PB26,PB26,PB27,PB27,PB28,PB28,PB29,PB29,PB30,PB30,PB31,PB31",
3467460955,"UD Global Health Elective 2","","",,,,4,"",",GH25,GH25,GH25,GH25,GH25,GH25,GH25,GH25,GH26,GH26,GH26,GH26,GH26,GH26,GH26,GH26",
3468177625,"PHYS UD RE 6","","",,,,4,"",",PY30,PY30,PY30,PY30,PY30,PY30,PY30,PY30",
3470522316,"CHEM 108/109 2","","","4148381937;1440535936",,,6,"",",CH38,CH38,CH38,CH38,CH38,CH38,CH38,CH38",
3471246889,"SE 102","","","1563545694;3845858530",,,4,"",",SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27",
3471477199,"LATI Core 1","","",,,,4.0,"",",LA26,LA26,LA26,LA26,LA26,LA26,LA26,LA26,LA27,LA27,LA27,LA27,LA27,LA27,LA27,LA27",
3472162389,"UD Core Course 2","","",,,,4,"",",AA25,AA25,AA25,AA25,AA25,AA25,AA25,AA25",
3474624537,"ETHN UD 9","","",,,,4,"",",ET25,ET25,ET25,ET25,ET25,ET25,ET25,ET25",
3475133507,"CHIN 20A","","",,,,4,"",",CN25,CN25,CN25,CN25,CN25,CN25,CN25,CN25",
3478561888,"ANTH 102","","",,,,4,"",",AN26,AN26,AN26,AN26,AN26,AN26,AN26,AN26,AN27,AN27,AN27,AN27,AN27,AN27,AN27,AN27,AN28,AN28,AN28,AN28,AN28,AN28,AN28,AN28,AN29,AN29,AN29,AN29,AN29,AN29,AN29,AN29,AN30,AN30,AN30,AN30,AN30,AN30,AN30,AN30",
3485276835,"UD LTEN 4","","",,,,4,"",",LT36,LT36,LT36,LT36,LT36,LT36,LT36,LT36",
3486838507,"UD EBE CORE 4","","",,,,4,"",",BI30,BI30,BI30,BI30,BI30,BI30,BI30,BI30",
3490445704,"CSE/ECE Elective 1","","",,,,4,"",",CS25,CS25,CS25,CS25,CS25,CS25,CS25,CS25,EC26,EC26,EC26,EC26,EC26,EC26,EC26,EC26",
3492754153,"SOC UD ELECTIVE","","",,,,4,"",",SO27,SO28,SO28,SO28,SO28,SO28,SO28,SO28,SO28",
3493486766,"Advanced Interdisciplinary 2","","",,,,4,"",",VA28,VA28,VA28,VA28,VA28,VA28,VA28",
3494345957,"BUS MGT 1","","",,,,4,"",",PC35,PC35,PC35,PC35,PC35,PC35,PC35,PC35",
3496221706,"DF8 - MGT ELECTIVE","","",,,,4,"",",IS34,IS34,IS34,IS34,IS34,IS34,IS34,IS34",
3504086540,"Anthropology ANSC concentration course 2","","",,,,4,"",",AN28,AN28,AN28,AN28,AN28,AN28,AN28,AN28",
3504495089,"ECON UD Elective 2","","",,,,4,"",",EN25,EN25,EN25,EN25,EN25,EN25,EN25,EN25",
3508421968,"BIEB 102","","","400036334",,,4,"",",BI30,BI30,BI30,BI30,BI30,BI30,BI30,BI30",
3510413360,"UD Foundation 1","","",,,,4,"",",MU27,MU27,MU27,MU27,MU27,MU27,MU27,MU27",
3511982877,"UD JS NON-LANG. ELECTIVE 5","","",,,,4,"",",JA25,JA25,JA25,JA25,JA25,JA25,JA25,JA25",
3519312085,"LD Restricted Elective","","",,,,4,"",",MU27,MU27,MU27,MU27,MU27,MU27,MU27,MU27",
3521935743,"DF6 - ECONOMICS","","",,,,4,"",",IS26,IS26,IS26,IS26,IS26,IS26,IS26,IS26",
3523127427,"UD LTEN 5","","",,,,4,"",",LT36,LT36,LT36,LT36,LT36,LT36,LT36,LT36",
3524653200,"UD BIO ELECTIVE 2","","",,,,4,"",",BI30,BI30,BI30,BI30,BI30,BI30,BI30,BI30,BI31,BI31,BI31,BI31,BI31,BI31,BI31,BI31,BI32,BI32,BI32,BI32,BI32,BI32,BI32,BI32,BI34,BI34,BI34,BI34,BI34,BI34,BI34,BI34,BI35,BI35,BI35,BI35,BI35,BI35,BI35,BI35",
3524780082,"COGS 14A","","",,,,4,"",",CG25,CG25,CG25,CG25,CG25,CG25,CG25,CG25,CG25,CG25,CG25,CG25,CG25,CG25,CG25,CG25,CG29,CG29,CG29,CG29,CG29,CG29,CG29,CG29,CG29,CG29,CG29,CG29,CG29,CG29,CG29,CG29,CG31,CG31,CG31,CG31,CG31,CG31,CG31,CG31,CG31,CG31,CG31,CG31,CG31,CG31,CG31,CG31,CG33,CG33,CG33,CG33,CG33,CG33,CG33,CG33,CG33,CG33,CG33,CG33,CG33,CG33,CG33,CG33,CG34,CG34,CG34,CG34,CG34,CG34,CG34,CG34,CG34,CG34,CG34,CG34,CG34,CG34,CG34,CG34,CG35,CG35,CG35,CG35,CG35,CG35,CG35,CG35,CG35,CG35,CG35,CG35,CG35,CG35,CG35,CG35",
3524980984,"CBN RESEARCH 1","","",,,,4,"",",PC34,PC34,PC34,PC34,PC34,PC34,PC34,PC34",
3535744969,"Math 10A","","",,,,4,"",",US27,US27,US27,US27,US27",
3536738263,"MMW 12 2","","",,,,6,"",",AN30",
3538405287,"Foundation CSE","","",,,,4,"",",VA29,VA29,VA29,VA29,VA29,VA29,VA29,VA29",
3538756461,"BENG 123","","","1621261115;3922116375;324058955",,,4,"",",BE27,BE27,BE27,BE27,BE27,BE27,BE27,BE27,BE27,BE27,BE27,BE27,BE27,BE27,BE27,BE27,BE27,BE27,BE27,BE27,BE27,BE27,BE27,BE27,BE27,BE27,BE27,BE27,BE27,BE27,BE27,BE27",
3538967814,"UD POLI 6","","",,,,4,"",",PS25,PS25,PS25,PS25,PS25,PS25,PS25,PS25,PS26,PS26,PS26,PS26,PS26,PS26,PS26,PS26,PS27,PS27,PS27,PS27,PS27,PS27,PS27,PS27,PS28,PS28,PS28,PS28,PS28,PS28,PS28,PS28,PS29,PS29,PS29,PS29,PS29,PS29,PS29,PS29,PS30,PS30,PS30,PS30,PS30,PS30,PS30,PS30,PS31,PS31,PS31,PS31,PS31,PS31,PS31,PS31,PS32,PS32,PS32,PS32,PS32,PS32,PS32,PS32,PS34,PS34,PS34,PS34,PS34,PS34,PS34,PS34",
3543008803,"SE 131B","","","2398514693;637633;715559160",,,4,"",",SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27",
3545855051,"HILD 3","","",,,,4,"",",HI25,HI25,HI25,HI25,HI25,HI25",
3552823176,"Technical Elective 3","","",,,,4,"",",EC37,EC37,EC37,EC37,EC37,EC37,EC37,EC37",
3555166818,"SOCI UD CONCENTRATION ELECTIVE 4","","",,,,4,"",",SO27,SO27,SO27,SO27,SO27,SO27,SO27,SO27",
3555825377,"Language requirement 2","","",,,,5,"",",LN32",
3556948576,"SIO 102","","","4249881180;375016303;1266932230;103212632",,,4,"",",ES25,ES25,ES25,ES25,ES25,ES25,ES25,ES25,SI31,SI31,SI31,SI31,SI31,SI31,SI31,SI31",
3557597239,"ECON UD Elective 1","","",,,,4,"",",EN25,EN25,EN25,EN25,EN25,EN25,EN25,EN25",
3564208654,"SE 110A","","","3845858530;1621261115",,,4,"",",SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27,SE27",
3567416974,"UD DEI","","",,,,4,"",",AA25,PB31",
3572751341,"LTGK 3","","","3974966991",,,4,"",",CL25,CL25,CL25,CL25,CL25,CL25,CL25,CL25",
3578059959,"UD Major 14","","",,,,4,"",",MA33,MA33,MA33,MA33,MA33,MA33,MA33,MA33",
3580302011,"LISP 1C","","","833426395;2732583351",,,2.5,"",",LA25,LA25,LA25,LA25,LA25,LA25,LA25,LA25,LA25,LA25,LA25,LA25,LA25,LA25,LA25,LA25,LA26,LA26,LA26,LA26,LA26,LA26,LA26,LA26,LA26,LA26,LA26,LA26,LA26,LA26,LA26,LA26,LA27,LA27,LA27,LA27,LA27,LA27,LA27,LA27,LA27,LA27,LA27,LA27,LA27,LA27,LA27,LA27,LT33,LT33,LT33,LT33,LT33,LT33,LT33,LT33,LT33,LT33,LT33,LT33,LT33,LT33,LT33,LT33",
3582639304,"MATH 30B","","",,,,4,"",",MC34,MC34,MC34,MC34,MC34",
3585395076,"TDGE 1","","",,,,4,"",",TH26,TH26,TH26,TH26,TH26,TH26,TH26,TH26",
3589167393,"LTIT 2A","","","1675357810;2352144179",,,5.0,"",",IT25,IT25,IT25,IT25,IT25,IT25,IT25,IT25,IT25,IT25,IT25,IT25,IT25,IT25,IT25,IT25",
